Destination,Origin,2015 Combined,2020 Combined,2015 Males,2020 Males,2015 Females,2020 Females
Sweden,Ireland,2365,2914,1602,1975,763,939
Sweden,Israel,2462,2803,1472,1639,990,1164
Sweden,Italy,9581,13527,6066,8283,3515,5244
Sweden,Jamaica,329,420,204,259,125,161
Sweden,Japan,3056,3617,906,1081,2150,2536
Sweden,Jordan,3514,5001,2062,2807,1452,2194
Sweden,Kazakhstan,1771,2391,733,1004,1038,1387
Sweden,Kenya,3384,4616,1414,1948,1970,2668
Sweden,Kiribati,4,3,2,0,2,3
Sweden,Kuwait,1981,3618,1139,2088,842,1530
Sweden,Kyrgyzstan,900,1245,379,524,521,721
Sweden,Lao People's Democratic Republic,479,509,192,194,287,315
Sweden,Latvia,6244,8434,2661,4080,3583,4354
Sweden,Lebanon,24582,28836,13585,15926,10997,12910
Sweden,Lesotho,53,69,23,34,30,35
Sweden,Liberia,902,1006,444,504,458,502
Sweden,Libya,2069,3790,1472,2410,597,1380
Sweden,Liechtenstein,3,4,2,1,1,3
Sweden,Lithuania,10035,15107,5037,8057,4998,7050
Sweden,Luxembourg,295,386,140,184,155,202
Sweden,Madagascar,108,137,35,47,73,90
Sweden,Malawi,70,104,27,50,43,54
Sweden,Malaysia,1461,1711,636,728,825,983
Sweden,Maldives,21,24,10,13,11,11
Sweden,Mali,129,187,74,105,55,82
Sweden,Malta,158,203,83,108,75,95
Sweden,Marshall Islands,1,1,1,1,0,0
Sweden,Mauritania,61,75,50,58,11,17
Sweden,Mauritius,177,208,71,83,106,125
Sweden,Mexico,2327,3099,1041,1398,1286,1701
Sweden,Micronesia (Fed. States of),1,0,0,0,1,0
Sweden,Monaco,41,47,22,27,19,20
Sweden,Mongolia,2254,4212,922,1835,1332,2377
Sweden,Montenegro,799,1254,428,663,371,591
Sweden,Morocco,8638,11306,4371,5681,4267,5625
Sweden,Mozambique,312,338,129,144,183,194
Sweden,Myanmar,1442,1556,744,803,698,753
Sweden,Namibia,120,158,69,86,51,72
Sweden,Nauru,2,1,1,0,1,1
Sweden,Nepal,844,1080,531,630,313,450
Sweden,Netherlands,9741,12402,5552,7029,4189,5373
Sweden,New Zealand,1062,1267,735,869,327,398
Sweden,Nicaragua,741,929,330,417,411,512
Sweden,Niger,42,68,30,49,12,19
Sweden,Nigeria,4168,6096,2699,3829,1469,2267
Sweden,North Macedonia,5815,8571,3006,4466,2809,4105
Sweden,Norway,40463,42813,17753,19300,22710,23513
Sweden,Oman,49,80,24,39,25,41
Sweden,Pakistan,10698,16597,6693,9891,4005,6706
Sweden,Palau,3,6,2,3,1,3
Sweden,Panama,285,319,124,140,161,179
Sweden,Papua New Guinea,31,29,18,16,13,13
Sweden,Paraguay,191,216,70,81,121,135
Sweden,Peru,7077,8093,3226,3724,3851,4369
Sweden,Philippines,11458,14878,2517,3363,8941,11515
Sweden,Poland,78146,95128,34317,44730,43829,50398
Sweden,Portugal,3307,4253,1773,2296,1534,1957
Sweden,Qatar,131,315,70,157,61,158
Sweden,Republic of Korea,10271,11641,3995,4618,6276,7023
Sweden,Republic of Moldova,705,1232,255,484,450,748
Sweden,Romania,23594,31831,11364,16046,12230,15785
Sweden,Russian Federation,18201,22166,6073,7681,12128,14485
Sweden,Rwanda,516,748,255,369,261,379
Sweden,Saint Kitts and Nevis,1,0,1,0,0,0
Sweden,Saint Lucia,34,40,22,24,12,16
Sweden,Saint Vincent and the Grenadines,15,18,11,13,4,5
Sweden,Samoa,23,27,9,12,14,15
Sweden,San Marino,4,4,1,1,3,3
Sweden,Sao Tome and Principe,11,12,8,7,3,5
Sweden,Saudi Arabia,2862,6316,1535,3437,1327,2879
Sweden,Senegal,719,989,455,643,264,346
Sweden,Serbia,14812,23696,7785,12338,7027,11358
Sweden,Seychelles,66,70,19,19,47,51
Sweden,Sierra Leone,772,941,407,504,365,437
Sweden,Singapore,705,921,264,364,441,557
Sweden,Slovakia,1422,1907,643,882,779,1025
Sweden,Slovenia,1137,1411,569,708,568,703
Sweden,Solomon Islands,4,3,3,2,1,1
Sweden,Somalia,55339,70432,27430,34886,27909,35546
Sweden,South Africa,2284,3208,1295,1823,989,1385
Sweden,South Sudan,14,91,9,43,5,48
Sweden,Spain,9083,12579,5062,6970,4021,5609
Sweden,Sri Lanka,6656,7487,2896,3310,3760,4177
Sweden,State of Palestine,4930,8108,2871,4863,2059,3245
Sweden,Sudan,3162,6065,1708,3364,1454,2701
Sweden,Suriname,37,57,15,29,22,28
Sweden,Switzerland,3267,4123,1732,2184,1535,1939
Sweden,Syrian Arab Republic,101949,190882,58485,107850,43464,83032
Sweden,Tajikistan,289,398,130,193,159,205
Sweden,Thailand,36472,43476,7682,9466,28790,34010
Sweden,Timor-Leste,4,5,2,3,2,2
Sweden,Togo,337,394,191,226,146,168
Sweden,Tonga,33,33,8,8,25,25
Sweden,Trinidad and Tobago,281,306,129,144,152,162
Sweden,Tunisia,4624,5734,3001,3627,1623,2107
Sweden,Turkey,44141,51223,24168,28201,19973,23022
Sweden,Turkmenistan,223,258,80,92,143,166
Sweden,Uganda,3806,4948,1857,2430,1949,2518
Sweden,Ukraine,6532,10176,2055,3608,4477,6568
Sweden,United Arab Emirates,1339,3292,728,1785,611,1507
Sweden,United Kingdom,23339,29715,15338,19507,8001,10208
Sweden,United Republic of Tanzania,1611,1945,793,953,818,992
Sweden,United States of America,18719,22503,9788,11742,8931,10761
Sweden,Uruguay,2078,2249,1054,1157,1024,1092
Sweden,Uzbekistan,3326,4343,1661,2205,1665,2138
Sweden,Vanuatu,1,1,0,1,1,0
Sweden,Venezuela (Bolivarian Republic of),1063,1535,506,735,557,800
Sweden,Viet Nam,15907,20245,7230,9339,8677,10906
Sweden,Yemen,1276,2604,747,1501,529,1103
Sweden,Zambia,493,646,206,275,287,371
Sweden,Zimbabwe,518,690,263,356,255,334
Sweden,Other,82689,85709,39916,41699,42773,44010
United Kingdom,Micronesia,217,240,88,97,129,143
United Kingdom,Afghanistan,45516,51376,28054,31482,17462,19894
United Kingdom,Albania,9267,10458,5838,6553,3429,3905
United Kingdom,Algeria,20714,23380,13944,15667,6770,7713
United Kingdom,Andorra,48,53,27,30,21,23
United Kingdom,Angola,11936,13471,5558,6207,6378,7264
United Kingdom,Anguilla,717,807,342,381,375,426
United Kingdom,Antigua and Barbuda,4435,5005,1971,2200,2464,2805
United Kingdom,Argentina,10087,11385,4321,4819,5766,6566
United Kingdom,Armenia,1310,1477,590,657,720,820
United Kingdom,Aruba,831,936,359,399,472,537
United Kingdom,Australia,128232,140235,65068,69502,63164,70733
United Kingdom,Austria,20067,21163,8774,9493,11293,11670
United Kingdom,Azerbaijan,2014,2271,928,1034,1086,1237
United Kingdom,Bahamas,2166,2442,1001,1116,1165,1326
United Kingdom,Bahrain,5826,6575,2941,3289,2885,3286
United Kingdom,Bangladesh,215649,241799,114041,123787,101608,118012
United Kingdom,Barbados,23586,26622,11269,12591,12317,14031
United Kingdom,Belarus,3222,3635,1092,1209,2130,2426
United Kingdom,Belgium,23934,31425,11383,14554,12551,16871
United Kingdom,Belize,1503,1694,456,503,1047,1191
United Kingdom,Benin,500,563,263,294,237,269
United Kingdom,Bermuda,4232,4775,2051,2292,2181,2483
United Kingdom,Bhutan,299,336,194,218,105,118
United Kingdom,Bolivia (Plurinational State of),2848,3212,1275,1420,1573,1792
United Kingdom,Bosnia and Herzegovina,8486,9576,3721,4149,4765,5427
United Kingdom,Botswana,3089,3485,1497,1672,1592,1813
United Kingdom,Brazil,39136,44175,16796,18724,22340,25451
United Kingdom,British Virgin Islands,358,403,151,167,207,236
United Kingdom,Brunei Darussalam,4720,5326,2163,2414,2557,2912
United Kingdom,Bulgaria,65868,103196,31730,48642,34138,54554
United Kingdom,Burkina Faso,183,205,101,113,82,92
United Kingdom,Burundi,3780,4265,1654,1844,2126,2421
United Kingdom,Cabo Verde,881,993,377,419,504,574
United Kingdom,Cambodia,1113,1255,446,495,667,760
United Kingdom,Cameroon,7828,8834,3791,4237,4037,4597
United Kingdom,Canada,89069,100538,38557,42991,50512,57547
United Kingdom,Cayman Islands,1123,1266,481,536,642,730
United Kingdom,Central African Republic,272,304,96,106,176,198
United Kingdom,Chad,307,345,197,222,110,123
United Kingdom,Channel Islands,16172,16838,8152,8683,8020,8155
United Kingdom,Chile,7143,8063,3192,3563,3951,4500
United Kingdom,China,199428,208229,85664,93542,113764,114687
United Kingdom,"China, Hong Kong SAR",109963,124122,55818,62434,54145,61688
United Kingdom,Colombia,22151,25001,8895,9900,13256,15101
United Kingdom,Comoros,118,133,51,58,67,75
United Kingdom,Congo,7069,7978,3028,3376,4041,4602
United Kingdom,Costa Rica,632,712,285,318,347,394
United Kingdom,Côte d'Ivoire,6235,7035,3031,3387,3204,3648
United Kingdom,Croatia,5934,8610,3320,3683,2614,4927
United Kingdom,Cuba,2067,2333,975,1091,1092,1242
United Kingdom,Cyprus,74836,61053,34255,27263,40581,33790
United Kingdom,Czechia,42812,45578,16391,14708,26421,30870
United Kingdom,Dem. People's Republic of Korea,10087,11385,4195,4674,5892,6711
United Kingdom,Democratic Republic of the Congo,16324,18423,7487,8356,8837,10067
United Kingdom,Denmark,25684,26960,10312,10973,15372,15987
United Kingdom,Djibouti,401,451,174,194,227,257
United Kingdom,Dominica,7641,8625,3535,3948,4106,4677
United Kingdom,Dominican Republic,1104,1246,566,636,538,610
United Kingdom,Ecuador,6857,7739,3088,3449,3769,4290
United Kingdom,Egypt,32631,36831,18121,20300,14510,16531
United Kingdom,El Salvador,855,1284,332,493,523,791
United Kingdom,Equatorial Guinea,199,222,69,75,130,147
United Kingdom,Eritrea,15103,15911,7198,7506,7905,8405
United Kingdom,Estonia,13633,12967,4485,3271,9148,9696
United Kingdom,Eswatini,1361,1534,612,682,749,852
United Kingdom,Ethiopia,13536,15278,6102,6809,7434,8469
United Kingdom,Falkland Islands (Malvinas),1190,1342,488,545,702,797
United Kingdom,Faroe Islands,389,437,150,167,239,270
United Kingdom,Fiji,5669,6397,2894,3237,2775,3160
United Kingdom,Finland,15019,20999,3184,7656,11835,13343
United Kingdom,France,149752,170270,68205,73321,81547,96949
United Kingdom,French Polynesia,104,117,48,56,56,61
United Kingdom,Gabon,288,322,123,136,165,186
United Kingdom,Gambia,8874,10015,4763,5333,4111,4682
United Kingdom,Georgia,2151,2427,1018,1138,1133,1289
United Kingdom,Germany,305973,310043,137032,136873,168941,173170
United Kingdom,Ghana,116139,131095,59390,66442,56749,64653
United Kingdom,Gibraltar,10989,12401,5315,5939,5674,6462
United Kingdom,Greece,53324,75441,27538,47503,25786,27938
United Kingdom,Greenland,52,57,19,21,33,36
United Kingdom,Grenada,11126,12556,5069,5657,6057,6899
United Kingdom,Guatemala,855,963,335,371,520,592
United Kingdom,Guinea,1517,1710,818,915,699,795
United Kingdom,Guinea-Bissau,1611,1817,780,872,831,945
United Kingdom,Guyana,24874,28074,10180,11334,14694,16740
United Kingdom,Haiti,276,309,119,132,157,177
United Kingdom,Honduras,616,694,230,255,386,439
United Kingdom,Hungary,80777,82667,42873,40081,37904,42586
United Kingdom,Iceland,2102,2370,930,1036,1172,1334
United Kingdom,India,807790,835359,414636,420139,393154,415220
United Kingdom,Indonesia,9513,10737,3403,3778,6110,6959
United Kingdom,Iran (Islamic Republic of),74004,83531,43169,48402,30835,35129
United Kingdom,Iraq,62520,70569,38805,43553,23715,27016
United Kingdom,Ireland,389731,370151,171104,165134,218627,205017
United Kingdom,Isle of Man,9732,10983,4713,5268,5019,5715
United Kingdom,Israel,17540,19797,9057,10135,8483,9662
United Kingdom,Italy,152535,254054,78021,139639,74514,114415
United Kingdom,Jamaica,138858,128772,54628,47847,84230,80925
United Kingdom,Japan,43623,49238,15916,17672,27707,31566
United Kingdom,Jordan,5225,5897,3205,3598,2020,2299
United Kingdom,Kazakhstan,3441,3882,1262,1401,2179,2481
United Kingdom,Kenya,131845,139352,61874,64699,69971,74653
United Kingdom,Kiribati,199,222,82,91,117,131
United Kingdom,Kuwait,11020,12436,6243,6995,4777,5441
United Kingdom,Kyrgyzstan,687,775,232,258,455,517
United Kingdom,Lao People's Democratic Republic,658,741,252,281,406,460
United Kingdom,Latvia,103879,86007,48722,40658,55157,45349
United Kingdom,Lebanon,15356,17333,8777,9840,6579,7493
United Kingdom,Lesotho,650,732,256,285,394,447
United Kingdom,Liberia,2995,3378,1689,1891,1306,1487
United Kingdom,Libya,14887,16803,8414,9430,6473,7373
United Kingdom,Liechtenstein,31,33,8,8,23,25
United Kingdom,Lithuania,139429,190342,63225,80050,76204,110292
United Kingdom,Luxembourg,1979,3314,196,1681,1783,1633
United Kingdom,Madagascar,1067,1202,354,391,713,811
United Kingdom,Malawi,16865,19035,8096,9045,8769,9990
United Kingdom,Malaysia,69754,78736,30071,33527,39683,45209
United Kingdom,Maldives,331,372,167,187,164,185
United Kingdom,Mali,292,327,167,186,125,141
United Kingdom,Malta,27203,29600,13969,15077,13234,14523
United Kingdom,Mauritania,142,157,86,96,56,61
United Kingdom,Mauritius,40190,45365,19918,22270,20272,23095
United Kingdom,Mexico,8619,9726,3796,4234,4823,5492
United Kingdom,Monaco,361,406,201,226,160,180
United Kingdom,Mongolia,1156,1302,423,470,733,832
United Kingdom,Montenegro,1031,1162,511,570,520,592
United Kingdom,Montserrat,9632,10872,4109,4580,5523,6292
United Kingdom,Morocco,19914,22476,10408,11649,9506,10827
United Kingdom,Mozambique,5398,6092,2463,2751,2935,3341
United Kingdom,Myanmar,12851,14505,5939,6631,6912,7874
United Kingdom,Namibia,2151,2427,997,1114,1154,1313
United Kingdom,Nauru,18,18,6,6,12,12
United Kingdom,Nepal,32969,37212,18583,20822,14386,16390
United Kingdom,Netherlands,67096,81375,33344,33909,33752,47466
United Kingdom,New Caledonia,148,165,75,82,73,83
United Kingdom,New Zealand,70411,79478,33927,37914,36484,41564
United Kingdom,Nicaragua,350,393,134,149,216,244
United Kingdom,Niger,174,195,95,106,79,89
United Kingdom,Nigeria,181046,205773,90002,103668,91044,102105
United Kingdom,North Macedonia,2460,2776,1012,1127,1448,1649
United Kingdom,Norway,17918,20224,7195,8010,10723,12214
United Kingdom,Oman,3032,3421,1711,1916,1321,1505
United Kingdom,Pakistan,532502,537047,287171,282645,245331,254402
United Kingdom,Panama,701,789,288,320,413,469
United Kingdom,Papua New Guinea,1266,1428,600,669,666,759
United Kingdom,Paraguay,732,826,323,362,409,464
United Kingdom,Peru,6581,7426,2403,2668,4178,4758
United Kingdom,Philippines,130438,141722,49817,48765,80621,92957
United Kingdom,Poland,804481,835975,379868,395282,424613,440693
United Kingdom,Portugal,129278,141916,58333,73821,70945,68095
United Kingdom,Qatar,2079,2347,1232,1383,847,964
United Kingdom,Republic of Korea,10856,12253,4670,5207,6186,7046
United Kingdom,Republic of Moldova,2102,2370,887,988,1215,1382
United Kingdom,Réunion,14,15,12,14,2,1
United Kingdom,Romania,172953,393569,90592,207200,82361,186369
United Kingdom,Russian Federation,32073,36203,10810,11980,21263,24223
United Kingdom,Rwanda,3967,4476,1739,1939,2228,2537
United Kingdom,Saint Helena,3589,4049,1404,1562,2185,2487
United Kingdom,Saint Kitts and Nevis,7087,7998,3246,3623,3841,4375
United Kingdom,Saint Lucia,10144,11448,4510,5033,5634,6415
United Kingdom,Saint Vincent and the Grenadines,8470,9558,4021,4491,4449,5067
United Kingdom,Samoa,284,319,162,181,122,138
United Kingdom,Sao Tome and Principe,605,681,219,242,386,439
United Kingdom,Saudi Arabia,24638,27808,13954,15639,10684,12169
United Kingdom,Senegal,1573,1775,880,987,693,788
United Kingdom,Serbia,8280,9343,3752,4186,4528,5157
United Kingdom,Seychelles,3791,4278,1475,1642,2316,2636
United Kingdom,Sierra Leone,23618,26657,10613,11843,13005,14814
United Kingdom,Singapore,48157,54357,22100,24672,26057,29685
United Kingdom,Slovakia,76005,72209,33906,33852,42099,38357
United Kingdom,Slovenia,3512,3668,2026,1344,1486,2324
United Kingdom,Solomon Islands,379,425,176,195,203,230
United Kingdom,Somalia,133284,150448,48555,53917,84729,96531
United Kingdom,South Africa,204440,247336,94564,124742,109876,122594
United Kingdom,Spain,121378,150892,53931,70507,67447,80385
United Kingdom,Sri Lanka,141998,128207,75647,68128,66351,60079
United Kingdom,Sudan,16904,19078,9537,10687,7367,8391
United Kingdom,Suriname,409,460,160,176,249,284
United Kingdom,Sweden,21303,35824,8605,13106,12698,22718
United Kingdom,Switzerland,20952,23649,8242,9170,12710,14479
United Kingdom,Syrian Arab Republic,8144,11457,4927,6891,3217,4566
United Kingdom,Tajikistan,302,338,134,149,168,189
United Kingdom,Thailand,35073,39589,8698,9542,26375,30047
United Kingdom,Timor-Leste,2470,2787,1660,1866,810,921
United Kingdom,Togo,1259,1420,715,801,544,619
United Kingdom,Tonga,243,273,144,161,99,112
United Kingdom,Trinidad and Tobago,26142,29508,9879,10980,16263,18528
United Kingdom,Tunisia,5359,6048,3618,4066,1741,1982
United Kingdom,Turkey,86116,97205,47093,52747,39023,44458
United Kingdom,Turkmenistan,477,538,182,204,295,334
United Kingdom,Turks and Caicos Islands,134,149,64,71,70,78
United Kingdom,Uganda,67625,76333,32893,36764,34732,39569
United Kingdom,Ukraine,19596,22119,8917,9955,10679,12164
United Kingdom,United Arab Emirates,9805,11065,5507,6171,4298,4894
United Kingdom,United Republic of Tanzania,39975,45122,19714,22039,20261,23083
United Kingdom,United States of America,189961,170771,90904,75770,99057,95001
United Kingdom,United States Virgin Islands,161,181,75,84,86,97
United Kingdom,Uruguay,1359,1532,619,691,740,841
United Kingdom,Uzbekistan,1850,2087,867,968,983,1119
United Kingdom,Vanuatu,161,181,68,76,93,105
United Kingdom,Venezuela (Bolivarian Republic of),7630,8611,3432,3830,4198,4781
United Kingdom,Viet Nam,31158,35168,14023,15649,17135,19519
United Kingdom,Yemen,17782,20071,9762,10936,8020,9135
United Kingdom,Zambia,29271,33040,13245,14784,16026,18256
United Kingdom,Zimbabwe,150915,170350,66250,73892,84665,96458
United Kingdom,Other,33704,39260,17455,19902,16249,19358
Albania,Micronesia,0,0,0,0,0,0
Albania,Canada,906,849,731,687,175,162
Albania,Greece,31596,29643,15163,14246,16433,15397
Albania,Italy,8896,8344,4782,4492,4114,3852
Albania,Turkey,1961,1838,1345,1262,616,576
Albania,North Macedonia,534,499,262,246,272,253
Albania,United States of America,2373,2225,1490,1399,883,826
Albania,Other,5765,5412,2744,2576,3021,2836
Andorra,Micronesia,0,0,0,0,0,0
Andorra,Argentina,682,734,349,379,333,355
Andorra,Australia,65,69,65,69,0,0
Andorra,Belgium,215,230,119,129,96,101
Andorra,Chile,214,229,115,125,99,104
Andorra,Denmark,112,119,112,119,0,0
Andorra,France,3890,4194,2116,2296,1774,1898
Andorra,Germany,339,364,182,197,157,167
Andorra,Italy,458,492,243,264,215,228
Andorra,Morocco,470,505,252,274,218,231
Andorra,Netherlands,244,262,134,146,110,116
Andorra,Philippines,425,457,231,251,194,206
Andorra,Portugal,10697,11534,5716,6204,4981,5330
Andorra,Spain,20577,22196,10143,11023,10434,11173
Andorra,Sweden,49,51,49,51,0,0
Andorra,Switzerland,80,85,80,85,0,0
Andorra,United Kingdom,1054,1135,568,616,486,519
Andorra,United States of America,105,112,59,65,46,47
Andorra,Uruguay,102,108,55,60,47,48
Andorra,Other,2486,2698,897,980,1589,1718
Bosnia and Herzegovina,Micronesia,0,0,0,0,0,0
Bosnia and Herzegovina,Austria,209,194,100,92,109,102
Bosnia and Herzegovina,Croatia,12776,11956,6246,5733,6530,6223
Bosnia and Herzegovina,France,174,162,82,76,92,86
Bosnia and Herzegovina,Germany,554,516,263,241,291,275
Bosnia and Herzegovina,Hungary,160,148,51,46,109,102
Bosnia and Herzegovina,Italy,116,106,49,43,67,63
Bosnia and Herzegovina,Montenegro,4398,4108,2145,1970,2253,2138
Bosnia and Herzegovina,Romania,406,379,87,79,319,300
Bosnia and Herzegovina,Russian Federation,177,164,43,38,134,126
Bosnia and Herzegovina,Serbia,10222,9550,4999,4590,5223,4960
Bosnia and Herzegovina,Slovakia,3389,3165,1673,1537,1716,1628
Bosnia and Herzegovina,Slovenia,1961,1831,777,708,1184,1123
Bosnia and Herzegovina,North Macedonia,3079,2875,1450,1329,1629,1546
Bosnia and Herzegovina,Other,976,888,447,398,529,490
Croatia,Micronesia,0,0,0,0,0,0
Croatia,Albania,173,160,76,70,97,90
Croatia,Algeria,56,50,27,24,29,26
Croatia,Argentina,200,186,76,71,124,115
Croatia,Australia,1595,1499,754,710,841,789
Croatia,Austria,5148,4843,2598,2449,2550,2394
Croatia,Belarus,94,87,16,15,78,72
Croatia,Belgium,375,351,176,164,199,187
Croatia,Bolivia (Plurinational State of),32,29,19,17,13,12
Croatia,Bosnia and Herzegovina,404874,381100,190941,180053,213933,201047
Croatia,Brazil,193,180,67,63,126,117
Croatia,Bulgaria,305,285,98,91,207,194
Croatia,Canada,1004,943,477,449,527,494
Croatia,Chile,126,117,49,46,77,71
Croatia,China,446,417,219,205,227,212
Croatia,Colombia,45,41,16,15,29,26
Croatia,Czechia,949,891,252,237,697,654
Croatia,Denmark,102,95,52,48,50,47
Croatia,Egypt,247,232,113,107,134,125
Croatia,Estonia,20,17,7,5,13,12
Croatia,Finland,39,36,14,13,25,23
Croatia,France,1760,1655,842,793,918,862
Croatia,Germany,33774,31783,16910,15939,16864,15844
Croatia,Greece,147,136,71,66,76,70
Croatia,Hungary,1044,981,330,311,714,670
Croatia,India,67,61,41,37,26,24
Croatia,Indonesia,27,23,10,8,17,15
Croatia,Iran (Islamic Republic of),48,44,27,25,21,19
Croatia,Iraq,82,75,64,59,18,16
Croatia,Ireland,53,48,25,23,28,25
Croatia,Israel,55,49,37,33,18,16
Croatia,Italy,3140,2953,1604,1511,1536,1442
Croatia,Japan,56,50,14,11,42,39
Croatia,Jordan,68,62,60,55,8,7
Croatia,Kazakhstan,67,61,13,11,54,50
Croatia,Latvia,27,23,3,1,24,22
Croatia,Lebanon,65,60,50,47,15,13
Croatia,Libya,150,139,77,72,73,67
Croatia,Lithuania,26,23,5,4,21,19
Croatia,Luxembourg,31,27,12,10,19,17
Croatia,Mexico,39,36,16,15,23,21
Croatia,Montenegro,6181,5815,2886,2720,3295,3095
Croatia,Morocco,29,25,11,9,18,16
Croatia,Netherlands,809,759,378,356,431,403
Croatia,New Zealand,116,107,55,51,61,56
Croatia,Nigeria,29,25,17,14,12,11
Croatia,North Macedonia,10055,9462,4912,4631,5143,4831
Croatia,Norway,113,104,57,53,56,51
Croatia,Peru,86,79,33,30,53,49
Croatia,Philippines,75,69,14,13,61,56
Croatia,Poland,737,691,148,140,589,551
Croatia,Portugal,50,46,27,25,23,21
Croatia,Republic of Korea,27,23,9,7,18,16
Croatia,Republic of Moldova,114,105,13,11,101,94
Croatia,Romania,499,468,168,158,331,310
Croatia,Russian Federation,1311,1231,243,229,1068,1002
Croatia,Serbia,51185,48170,21374,20157,29811,28013
Croatia,Slovakia,644,603,146,136,498,467
Croatia,Slovenia,19587,18432,7152,6748,12435,11684
Croatia,South Africa,203,189,94,89,109,100
Croatia,Spain,188,175,80,75,108,100
Croatia,State of Palestine,43,39,40,37,3,2
Croatia,Sudan,66,60,49,45,17,15
Croatia,Sweden,628,588,296,277,332,311
Croatia,Switzerland,3009,2830,1523,1434,1486,1396
Croatia,Syrian Arab Republic,180,167,157,146,23,21
Croatia,Turkey,86,79,52,48,34,31
Croatia,Ukraine,758,711,162,154,596,557
Croatia,United Kingdom,670,628,358,337,312,291
Croatia,United States of America,1616,1519,751,707,865,812
Croatia,Venezuela (Bolivarian Republic of),55,49,24,21,31,28
Croatia,Zambia,46,42,27,25,19,17
Croatia,Other,5149,4918,2959,2798,2190,2120
Gibraltar,Micronesia,0,0,0,0,0,0
Gibraltar,Morocco,996,1006,625,633,371,373
Gibraltar,Spain,2072,2095,767,777,1305,1318
Gibraltar,United Kingdom,5673,5741,3012,3044,2661,2697
Gibraltar,Other,2324,2348,1187,1202,1137,1146
Greece,Micronesia,186,189,151,157,35,32
Greece,Afghanistan,5810,45293,2835,22835,2975,22458
Greece,Albania,436566,446614,222722,242083,213844,204531
Greece,Algeria,1099,407,932,205,167,202
Greece,American Samoa,0,0,0,0,0,0
Greece,Andorra,3,1,2,1,1,0
Greece,Angola,8,11,4,7,4,4
Greece,Anguilla,10,8,5,5,5,3
Greece,Antigua and Barbuda,29,29,16,18,13,11
Greece,Argentina,639,652,215,247,424,405
Greece,Armenia,14257,14571,5946,6632,8311,7939
Greece,Aruba,0,0,0,0,0,0
Greece,Australia,20182,20630,8690,9654,11492,10976
Greece,Austria,2247,2295,662,782,1585,1513
Greece,Azerbaijan,504,515,184,210,320,305
Greece,Bahamas,21,20,10,11,11,9
Greece,Bahrain,22,21,14,15,8,6
Greece,Bangladesh,9791,2851,9172,1441,619,1410
Greece,Barbados,10,8,8,8,2,0
Greece,Belarus,1453,1485,326,409,1127,1076
Greece,Belgium,5112,5225,2005,2258,3107,2967
Greece,Belize,4,2,0,0,4,2
Greece,Benin,7,5,5,5,2,0
Greece,Bermuda,7,5,4,4,3,1
Greece,Bhutan,1,0,1,0,0,0
Greece,Bolivia (Plurinational State of),22,21,10,11,12,10
Greece,Bosnia and Herzegovina,439,446,128,150,311,296
Greece,Botswana,7,5,3,3,4,2
Greece,Brazil,2211,2258,641,758,1570,1500
Greece,British Virgin Islands,0,0,0,0,0,0
Greece,Bulgaria,72744,74359,24701,28470,48043,45889
